#size 	nnz 	Precision 	Start_index
2625	2625	17	0
#rank=0:  2625   2625  #  local_size   local_nnz
	62	2.9041553880799980e-014
	63	4.0807651258467150e-014
	64	7.7441799429715059e-014
	65	6.2703476832328472e-014
	66	3.1690522910900220e-014
	67	4.6138586635664220e-014
	68	1.0877767874212870e-013
	69	-3.0422456732476710e-015
	70	6.0500076276467493e-014
	71	1.8996176067087469e-014
	72	4.7465785136039360e-014
	73	1.1960557467297078e-013
	74	3.8668751284426871e-015
	75	2.3308767839024663e-014
	76	-3.6829541847483273e-014
	77	1.4132593529556916e-014
	78	9.6858743949505962e-014
	79	-2.5276136537261389e-015
	80	1.4075671644952006e-014
	81	4.3297152171259441e-014
	82	-2.2041884800255403e-014
	83	5.1532048612632547e-014
	84	1.1174697235964138e-014
	85	1.5711512494666346e-014
	86	7.6144552671813629e-014
	87	2.3957213332989405e-014
	88	3.9212845826913987e-014
	89	7.8252821194733316e-014
	90	7.9544589436302112e-014
	91	3.7817953656886848e-014
	92	4.2303231521113366e-014
	93	1.1112097117665777e-013
	94	-8.0285784971438363e-015
	95	6.4708491510590192e-014
	96	3.0322860347850936e-014
	97	5.0437237501721818e-014
	98	1.1609883078915237e-013
	99	-5.7729020182766119e-015
	100	6.4496992893408693e-014
	101	1.3634966948850394e-014
	102	5.2298870472129014e-014
	103	1.3773294699906310e-013
	104	-4.3141687698113312e-015
	105	2.4464474415335008e-014
	106	-4.4875854673443773e-014
	107	1.3847286998416777e-014
	108	1.0996896532359515e-013
	109	-6.5561491494379271e-015
	110	1.1090405242791422e-014
	111	3.6448167257920876e-014
	112	-2.5702700211916287e-014
	113	4.1168510660006553e-014
	114	3.4085273327536972e-016
	115	1.2511117511595062e-014
	116	6.7235454579485505e-014
	117	9.2388527862799151e-015
	118	3.1989128840962805e-014
	119	7.4340592004767253e-014
	120	8.8992355262616674e-014
	121	3.3642572673422414e-014
	122	3.4476346152803370e-014
	123	1.0686417095662882e-013
	124	-1.3617975062562540e-014
	125	8.1513314704188761e-014
	126	3.7971372735417428e-014
	127	4.2512944607967981e-014
	128	1.1083922874134285e-013
	129	-1.2358869056798495e-014
	130	6.5132876648772912e-014
	131	2.2397771497236824e-014
	132	5.1410422972245739e-014
	133	1.2741114280645742e-013
	134	-1.8114187094606582e-014
	135	6.7897266964260663e-014
	136	7.4992755664807344e-015
	137	5.3475413699961673e-014
	138	1.5272249814881741e-013
	139	-9.2817639543648104e-015
	140	2.5419780619621510e-014
	141	-5.2593884210586344e-014
	142	1.3168572203276115e-014
	143	1.2101323861098026e-013
	144	-1.1605583386805696e-014
	145	7.6200972818469236e-015
	146	2.7995474736791474e-014
	147	-2.8244395788390528e-014
	148	2.8836501096366155e-014
	149	-1.0604078735278512e-014
	150	8.7268318012788133e-015
	151	5.3364076893913453e-014
	152	-7.0708237575744011e-015
	153	2.2812511645193004e-014
	154	6.6993510382479336e-014
	155	7.8504893227551374e-014
	156	1.8352351186252024e-014
	157	2.0827497780457776e-014
	158	9.6315470543950879e-014
	159	-1.9012994083728854e-014
	160	9.1448146306440299e-014
	161	3.6715404706395419e-014
	162	3.2523955014827667e-014
	163	9.9912024365649262e-014
	164	-1.9232198163665268e-014
	165	8.1660058711344421e-014
	166	3.1211814823170904e-014
	167	4.1364884151687114e-014
	168	1.1822833119521714e-013
	169	-2.6479359967846805e-014
	170	6.4938736745664144e-014
	171	1.3525063225997294e-014
	172	4.8550950620945145e-014
	173	1.3658435816968090e-013
	174	-2.5291690179755346e-014
	175	7.0743581596512158e-014
	176	1.2454709453308782e-015
	177	5.3813462153317144e-014
	178	1.6500887286026751e-013
	179	-1.5105058503772422e-014
	180	2.6169866410897819e-014
	181	-5.9889880428792407e-014
	182	1.2359129731188013e-014
	183	1.3092995349744171e-013
	184	-1.6964443630244908e-014
	185	3.8174972369033793e-015
	186	1.8319825515351206e-014
	187	-2.9549236491108622e-014
	188	1.5230918091789694e-014
	189	-2.1092344413272552e-014
	190	4.5586720298163366e-015
	191	3.6964964773766863e-014
	192	-2.3183026741841428e-014
	193	1.2587505370687656e-014
	194	5.6701239721930171e-014
	195	6.2291568635673256e-014
	196	9.4557505165057033e-016
	197	5.6797606751092033e-015
	198	8.1334643239370346e-014
	199	-2.3630894468865474e-014
	200	7.9495951532912730e-014
	201	2.3313287671367093e-014
	202	1.6649783237861860e-014
	203	8.3051231697846977e-014
	204	-2.5662205948988223e-014
	205	9.1958287290723219e-014
	206	3.2954001913828438e-014
	207	3.1477887918349978e-014
	208	1.0439253810617266e-013
	209	-3.4082590600252409e-014
	210	8.1046931593217553e-014
	211	2.3405327481462722e-014
	212	3.6621287398757501e-014
	213	1.2493347162097360e-013
	214	-3.3365940481656898e-014
	215	6.4213529360755799e-014
	216	4.4777772493315394e-015
	217	4.4878048529111834e-014
	218	1.4328560972398611e-013
	219	-3.2710160797629040e-014
	220	7.3018732441795784e-014
	221	-5.0227050740931839e-015
	222	5.3681514607753484e-014
	223	1.7577473167352881e-013
	224	-2.1211069145809234e-014
	225	2.6709099443581168e-014
	226	-6.6703031444646788e-014
	227	1.1447756161260276e-014
	228	1.3977649561812302e-013
	229	-2.2237392709975904e-014
	230	-1.4354582653823902e-016
	231	7.8556548716064195e-015
	232	-2.9541267181624380e-014
	233	9.6224510323239020e-016
	234	-3.0649860247640320e-014
	235	1.9538720752551759e-016
	236	1.8934747421673721e-014
	237	-3.8290536795426637e-014
	238	1.8085520524971907e-015
	239	4.3929250462140888e-014
	240	4.3137628589175027e-014
	241	-1.6621117325434592e-014
	242	-9.7655140667190175e-015
	243	6.2780488334301303e-014
	244	-2.7220749271853655e-014
	245	6.1524898656746458e-014
	246	7.4755102592173954e-015
	247	-5.3163972414953630e-016
	248	6.2368039162912471e-014
	249	-3.1015803735544821e-014
	250	7.8649705895724643e-014
	251	2.1918120607385016e-014
	252	1.5692167730341267e-014
	253	8.4594539831346877e-014
	254	-4.0504948831028711e-014
	255	9.1622979376166649e-014
	256	2.8148649206828243e-014
	257	2.7263122095040493e-014
	258	1.0977506997503191e-013
	259	-3.9856536798394749e-014
	260	7.9772224378008944e-014
	261	1.5343684609538878e-014
	262	3.1192901150213965e-014
	263	1.2951360612050353e-013
	264	-3.9843293332385309e-014
	265	6.2970091923723062e-014
	266	-4.6103503851955629e-015
	267	4.0808175722108870e-014
	268	1.4866428963489025e-013
	269	-4.0172349750525844e-014
	270	7.4705441629281600e-014
	271	-1.1250522845426347e-014
	272	5.3113361538894166e-014
	273	1.8510568374472633e-013
	274	-2.7194087639289405e-014
	275	2.7033400406997581e-014
	276	-7.2978511356572556e-014
	277	1.0443563873939465e-014
	278	1.4749456708339648e-013
	279	-2.7335235092037493e-014
	280	-4.0298899013944478e-015
	281	-2.8619714715931456e-015
	282	-2.8107452371917900e-014
	283	-1.3311403197534542e-014
	284	-3.8781698008435703e-014
	285	-4.1338515489668885e-015
	286	7.7056061452428249e-017
	287	-5.1715784920286679e-014
	288	-9.0419674971248774e-015
	289	2.9237979835079926e-014
	290	2.2079983098899759e-014
	291	-3.3473695270830456e-014
	292	-2.4791266495590754e-014
	293	4.1477462905929208e-014
	294	-2.9623395072673683e-014
	295	4.0626227874608246e-014
	296	-8.8117906261811877e-015
	297	-1.7731430146139829e-014
	298	3.8947743176373739e-014
	299	-3.5016705191634021e-014
	300	5.9130605887470053e-014
	301	8.4195173918759985e-015
	302	-1.3354656478195186e-015
	303	6.0957108625199432e-014
	304	-4.5179543593014564e-014
	305	7.7067814492345530e-014
	306	1.9621644943308315e-014
	307	1.2178480546031142e-014
	308	8.8622398670755771e-014
	309	-4.4805846235682902e-014
	310	9.0540477297626359e-014
	311	2.3052815385927499e-014
	312	2.2496045570661607e-014
	313	1.1347957056642541e-013
	314	-4.4570130201351831e-014
	315	7.7853900303173732e-014
	316	7.1531358833315869e-015
	317	2.5483609852202892e-014
	318	1.3292706337786283e-013
	319	-4.6181421918672374e-014
	320	6.1219764515695774e-014
	321	-1.3661180505019002e-014
	322	3.6406478576818107e-014
	323	1.5283118760153866e-013
	324	-4.7341317708181601e-014
	325	7.5790913431552711e-014
	326	-1.7387052875116424e-014
	327	5.2116520150369136e-014
	328	1.9294265464055970e-013
	329	-3.2961510413188466e-014
	330	2.7140414549553689e-014
	331	-7.8665988619810914e-014
	332	9.3550282808958080e-015
	333	1.5402395443862415e-013
	334	-3.2212678230674092e-014
	335	-7.3271048796225168e-015
	336	-1.2929301147464418e-014
	337	-2.4789286774893325e-014
	338	-2.6713640715940769e-014
	339	-4.4626294197176969e-014
	340	-7.9745392774166696e-015
	341	-1.8742743188111815e-014
	342	-6.2739379184947907e-014
	343	-1.9374372639828371e-014
	344	1.3310107385355809e-014
	345	4.8465904274030759e-017
	346	-4.8875059770725317e-014
	347	-3.8747486441474858e-014
	348	1.8343356795982554e-014
	349	-3.0745576084931702e-014
	350	1.7930758336548514e-014
	351	-2.4731233952064635e-014
	352	-3.4169955090991069e-014
	353	1.3812312450898951e-014
	354	-3.7495947083378403e-014
	355	3.6770023582532057e-014
	356	-5.5725391239314987e-015
	357	-1.8336829386146577e-014
	358	3.4654340969132836e-014
	359	-4.7879207134852368e-014
	360	5.6165054988896703e-014
	361	8.6569448446807935e-015
	362	-3.9643844173318728e-015
	363	6.3510776615084779e-014
	364	-4.7793605270518799e-014
	365	7.4856117365737241e-014
	366	1.7109417435344307e-014
	367	8.3075483042191983e-015
	368	9.1507691612414404e-014
	369	-4.7435977028169058e-014
	370	8.8727265796548107e-014
	371	1.7765128439117280e-014
	372	1.7525726709314603e-014
	373	1.1620079706104324e-013
	374	-4.8969334514562153e-014
	375	7.5308961054362463e-014
	376	-1.0955533457150377e-015
	377	1.9566414438293496e-014
	378	1.3526221251124798e-013
	379	-5.2157008333315099e-014
	380	5.8977644974606636e-014
	381	-2.2600792710203930e-014
	382	3.1711165188527820e-014
	383	1.5576525460914904e-013
	384	-5.4129978036915544e-014
	385	7.6267169935688252e-014
	386	-2.3382436375728495e-014
	387	5.0700033382059891e-014
	388	1.9922511184118397e-013
	389	-3.8463490425593447e-014
	390	2.7029498126209580e-014
	391	-8.3719892861799580e-014
	392	8.1912558333452345e-015
	393	1.5931334231027898e-013
	394	-3.6830095383514304e-014
	395	-8.7406372207091967e-015
	396	-2.0223422537903271e-014
	397	-1.8192758082552127e-014
	398	-3.7267306113076995e-014
	399	-4.5581048197492590e-014
	400	-9.9484019655017575e-015
	401	-3.6308159935342779e-014
	402	-6.9818006619755587e-014
	403	-2.7777915481396646e-014
	404	-2.7160035220743887e-015
	405	-2.1980468798825085e-014
	406	-6.2058707921172722e-014
	407	-5.0924755127384459e-014
	408	-5.5902229327789067e-015
	409	-3.0591633987757101e-014
	410	-5.5687379844233634e-015
	411	-3.9615060456003462e-014
	412	-4.9180267918758687e-014
	413	-1.2004498243255805e-014
	414	-3.8394079781335101e-014
	415	1.2778481442634167e-014
	416	-1.9343249944891112e-014
	417	-3.4557596672000260e-014
	418	6.8136868781396375e-015
	419	-4.8505938988624442e-014
	420	3.2534045393127808e-014
	421	-2.8132494820334004e-015
	422	-1.9955902580874134e-014
	423	3.5633167632196695e-014
	424	-4.8688734072007179e-014
	425	5.2738660128117523e-014
	426	8.7755949974790713e-015
	427	-6.7353168149805827e-015
	428	6.5509116336421103e-014
	429	-4.8198756137555565e-014
	430	7.2039774697862800e-014
	431	1.4452707213832991e-014
	432	4.3564592533279595e-015
	433	9.3644932656294346e-014
	434	-4.9588790143559075e-014
	435	8.6199727226242070e-014
	436	1.2332501040138425e-014
	437	1.2411807303101404e-014
	438	1.1798584638447388e-013
	439	-5.2961687727382553e-014
	440	7.2159201624242210e-014
	441	-9.3347914134039097e-015
	442	1.3491056018843369e-014
	443	1.3650681138372337e-013
	444	-5.7711135505601318e-014
	445	5.6262595542376536e-014
	446	-3.1356531660658403e-014
	447	2.6761169648502717e-014
	448	1.5744492432765377e-013
	449	-6.0482781469013789e-014
	450	7.6131074619021622e-014
	451	-2.9187988055403408e-014
	452	4.8876176427368226e-014
	453	2.0390430922163747e-013
	454	-4.3655453838204513e-014
	455	2.6701732798038898e-014
	456	-8.8099779106340110e-014
	457	6.9619416704020179e-015
	458	1.6332134805668993e-013
	459	-4.1150243782416777e-014
	460	-2.3366675246463704e-014
	461	-9.6480289416914504e-015
	462	-3.9719252403767356e-014
	463	-3.5417958588197969e-014
	464	-7.6883963012411164e-015
	465	-4.9395999397553765e-014
	466	-6.7296809284973302e-014
	467	-2.9145972529873541e-014
	468	-1.5233341855392323e-014
	469	-4.2665096890240294e-014
	470	-7.1158037356685973e-014
	471	-5.9268670280957856e-014
	472	-2.8374711088355953e-014
	473	-2.9265394268176048e-014
	474	-2.8875066136634348e-014
	475	-5.2836848762639861e-014
	476	-6.2190845196066207e-014
	477	-3.7576302607900044e-014
	478	-3.7898674139166821e-014
	479	-1.1803287894967762e-014
	480	-3.2348902715832288e-014
	481	-4.9394176344675453e-014
	482	-2.1487276083675189e-014
	483	-4.7150026434351650e-014
	484	7.4546865279731823e-015
	485	-1.4187357367819658e-014
	486	-3.5103095991908125e-014
	487	6.1638115774345967e-015
	488	-4.7489134063081659e-014
	489	2.8028462074932999e-014
	490	-6.9505581526182595e-017
	491	-2.1495211061098944e-014
	492	3.6668317911922944e-014
	493	-4.6847750921602251e-014
	494	4.8885592512991077e-014
	495	8.8166824713604757e-015
	496	-9.4556895392091146e-015
	497	6.7027801345166560e-014
	498	-4.7984591797776196e-014
	499	6.8643194961209965e-014
	500	1.1676335554787353e-014
	501	3.6806200301734834e-016
	502	9.5035147961633258e-014
	503	-5.1308364541153358e-014
	504	8.2979663827557241e-014
	505	6.7998447937788863e-015
	506	7.1965310268835672e-015
	507	1.1881995341534460e-013
	508	-5.6523851117500860e-014
	509	6.8431085217823699e-014
	510	-1.7497175422881322e-014
	511	7.3075447218779082e-015
	512	1.3665209305504886e-013
	513	-6.2800966650047776e-014
	514	5.3097290653714054e-014
	515	-3.9857229337574086e-014
	516	2.1597312729189730e-014
	517	1.5785851658008816e-013
	518	-6.6348659964569900e-014
	519	7.5384261795321360e-014
	520	-3.4756667818412590e-014
	521	4.6660465695642902e-014
	522	2.0694436621216926e-013
	523	-4.8495411110243899e-014
	524	2.6159890903878005e-014
	525	-9.1770614070734065e-014
	526	5.6772806806193107e-015
	527	1.6601682881748530e-013
	528	-4.5138334937204830e-014
	529	-3.5804622240426676e-014
	530	-1.8626954688732089e-014
	531	-4.7046523349241029e-015
	532	-4.9154743448093494e-014
	533	-4.5033486532856598e-014
	534	-1.8650851186273548e-014
	535	-1.5558927344273246e-014
	536	-5.7978163481189203e-014
	537	-6.7487409423278292e-014
	538	-5.3497464879758307e-014
	539	-4.1353443702193687e-014
	540	-2.5931025142628735e-014
	541	-5.0696239832067413e-014
	542	-6.2695873848459819e-014
	543	-7.1292263195002283e-014
	544	-6.1138865475845670e-014
	545	-3.6478006657230267e-014
	546	-3.5975531341287776e-014
	547	-4.4177842832184513e-014
	548	-6.2535192496996796e-014
	549	-4.9590482359089883e-014
	550	-4.4454658328938270e-014
	551	-1.7993368920644894e-014
	552	-2.5056167231626360e-014
	553	-4.8903824347113280e-014
	554	-2.3830768492599095e-014
	555	-4.4454383466746886e-014
	556	2.0645891957802742e-015
	557	-8.9428707368996993e-015
	558	-3.5350349129250987e-014
	559	6.1796531203768321e-015
	560	-4.3496837601468726e-014
	561	2.3295181389207388e-014
	562	2.6680136533418395e-015
	563	-2.2855495918271467e-014
	564	3.7513015284813568e-014
	565	-4.4272632748518334e-014
	566	4.4638453501348766e-014
	567	8.7821501743657875e-015
	568	-1.2101925035673665e-014
	569	6.8021003647215464e-014
	570	-4.7330157837343289e-014
	571	6.4695247853998749e-014
	572	8.8037632339334817e-015
	573	-3.6256252382934948e-015
	574	9.5659709899509099e-014
	575	-5.2608938103641421e-014
	576	7.9094382704429754e-014
	577	1.2129975978736651e-015
	578	1.9228899131681837e-015
	579	1.1869680006431855e-013
	580	-5.9631795842511126e-014
	581	6.4155592803283542e-014
	582	-2.5516198920495125e-014
	583	1.0666771818110329e-015
	584	1.3569870804249044e-013
	585	-6.7385982675073142e-014
	586	4.9507695369520422e-014
	587	-4.8034117515724054e-014
	588	1.6262132868886385e-014
	589	1.5700440101760745e-013
	590	-7.1680284287106624e-014
	591	7.4033189300246306e-014
	592	-4.0043514397618104e-014
	593	4.4071462131117111e-014
	594	2.0832238344645203e-013
	595	-5.2944269553613452e-014
	596	2.5408382944283256e-014
	597	-9.4703067545116870e-014
	598	4.3478726342990534e-015
	599	1.6737901534479840e-013
	600	-4.8762310344890782e-014
	601	-4.2399976309828269e-014
	602	-1.7289550121994159e-014
	603	-8.9843437932877503e-015
	604	-8.0848957590430842e-015
	605	-5.5779053308545812e-014
	606	-3.6880494862332175e-014
	607	-2.8459491970291040e-014
	608	-3.1611307892545231e-014
	609	-1.6046909589691790e-014
	610	-6.6600895026020720e-014
	611	-5.8477895180779203e-014
	612	-6.1774896086555460e-014
	613	-6.8513992919672349e-014
	614	-3.0526803885919270e-014
	615	-5.8526212703031467e-014
	616	-5.3462100600785056e-014
	617	-7.2629662216699497e-014
	618	-7.6591889914203493e-014
	619	-4.1950071795278832e-014
	620	-4.2816538786147343e-014
	621	-3.5233964688749254e-014
	622	-6.1355809327015315e-014
	623	-5.4057979486169709e-014
	624	-4.0795529253996252e-014
	625	-2.4043193197119806e-014
	626	-1.7573626474916957e-014
	627	-4.7908177182274372e-014
	628	-2.4927845037495702e-014
	629	-3.8595897980633529e-014
	630	-3.3441369905070878e-015
	631	-3.6327997989472267e-015
	632	-3.5297556141032133e-014
	633	6.3029654070528330e-015
	634	-3.8687301517729977e-014
	635	1.8373564566769124e-014
	636	5.3783954429547448e-015
	637	-2.4033302698931265e-014
	638	3.8076554728566211e-014
	639	-4.1269471663616259e-014
	640	4.0032825479115217e-014
	641	8.6733533072789803e-015
	642	-1.4653798312991186e-014
	643	6.8466582007538778e-014
	644	-4.6286928871977961e-014
	645	6.0229049492620323e-014
	646	5.8593456894146353e-015
	647	-7.5914901598083784e-015
	648	9.5513030680291265e-014
	649	-5.3487427525216141e-014
	650	7.4576246884327782e-014
	651	-4.3820129183956414e-015
	652	-3.3653972875740787e-015
	653	1.1761902646855275e-013
	654	-6.2261406239130313e-014
	655	5.9367775894694339e-014
	656	-3.3326595347489407e-014
	657	-5.1802030458316395e-015
	658	1.3365604924364345e-013
	659	-7.1429178405277771e-014
	660	4.5523047298791688e-014
	661	-5.5821055086933136e-014
	662	1.0799290219516580e-014
	663	1.5489102567657886e-013
	664	-7.6434595516750286e-014
	665	7.2088891270662446e-014
	666	-4.5005922180978794e-014
	667	4.1130578613762152e-014
	668	2.0802854558736809e-013
	669	-5.6966078548932857e-014
	670	2.4453266051860465e-014
	671	-9.6873700433772105e-014
	672	2.9845917404180966e-015
	673	1.6739765345776978e-013
	674	-5.1993079505934132e-014
	675	-4.7581773844764625e-014
	676	-5.9443364046031988e-015
	677	-1.1945388441288651e-014
	678	-1.8840751310333231e-014
	679	-7.3825750556349512e-015
	680	-6.1711013615935852e-014
	681	-2.2327554583491719e-014
	682	-2.7856985187216033e-014
	683	-4.5343516025701925e-014
	684	-1.3627436526462489e-014
	685	-7.4705170510169540e-014
	686	-4.7904077234247583e-014
	687	-6.1435836300061301e-014
	688	-8.3187439379988805e-014
	689	-3.1789631013299721e-014
	690	-6.5894416927097303e-014
	691	-4.3714105472991826e-014
	692	-7.1800014898998463e-014
	693	-8.4850748854757401e-014
	694	-3.9625798776694691e-014
	695	-4.9315608262859321e-014
	696	-2.6004092495681388e-014
	697	-5.9480902110026196e-014
	698	-5.6758357240894494e-014
	699	-3.3985292666755137e-014
	700	-2.9901256946537204e-014
	701	-9.9552804619230712e-015
	702	-4.6502587569467156e-014
	703	-2.5621373458745731e-014
	704	-3.1871807396985255e-014
	705	-8.7268397210368587e-015
	706	1.7000714468415514e-015
	707	-3.4961644578361789e-014
	708	6.4020946630918321e-015
	709	-3.3480230001955210e-014
	710	1.3304633613416108e-014
	711	8.0406034447477135e-015
	712	-2.5021401739906773e-014
	713	3.8334029508602329e-014
	714	-3.7924797005837058e-014
	715	3.5107167296103996e-014
	716	8.4924311536544451e-015
	717	-1.7090013149812446e-014
	718	6.8359417673437020e-014
	719	-4.4872967614582616e-014
	720	5.5281713095561707e-014
	721	2.8682808707781624e-015
	722	-1.1496365199985377e-014
	723	9.4597745481961213e-014
	724	-5.3937844706456904e-014
	725	6.9462536328204455e-014
	726	-9.9389785868248860e-015
	727	-8.6245484224356810e-015
	728	1.1559715779491775e-013
	729	-6.4391277361264829e-014
	730	5.4106582708601451e-014
	731	-4.0864999693738932e-014
	732	-1.1382047548109612e-014
	733	1.3054219213992340e-013
	734	-7.4897675409781039e-014
	735	4.1175461453715152e-014
	736	-6.3155485223446004e-014
	737	5.2532058025381347e-015
	738	1.5153649637834085e-013
	739	-8.0573121417036597e-014
	740	6.9567067099230679e-014
	741	-4.9604104385299499e-014
	742	3.7861774010978733e-014
	743	2.0606611392150163e-013
	744	-6.0528410286849431e-014
	745	2.3302138112146504e-014
	746	-9.8265188371829577e-014
	747	1.5985121077288431e-015
	748	1.6607298710188826e-013
	749	-5.4804774881158681e-014
	750	-5.2165966977281734e-014
	751	8.1509057248368814e-015
	752	-1.1716682345749938e-014
	753	-2.9633523892656950e-014
	754	-8.0578333210761053e-015
	755	-6.7082453657928255e-014
	756	-6.4708647477590958e-015
	757	-2.2565959375683123e-014
	758	-5.2289499440088175e-014
	759	-8.6112696139772514e-015
	760	-8.2201057956961912e-014
	761	-3.6761046512069500e-014
	762	-5.8914138840725655e-014
	763	-9.2561166852998759e-014
	764	-2.8338006058072811e-014
	765	-7.2732864646457096e-014
	766	-3.3598368325011230e-014
	767	-7.0120928366712460e-014
	768	-9.0981806958838049e-014
	769	-3.4627692194831691e-014
	770	-5.5419186500549082e-014
	771	-1.6569551170913516e-014
	772	-5.7095067093799502e-014
	773	-5.8763423328006234e-014
	774	-2.6298486669872490e-014
	775	-3.5519702670238218e-014
	776	-2.2637899594091752e-015
	777	-4.4723131664404998e-014
	778	-2.6077413365695105e-014
	779	-2.4794361984555036e-014
	780	-1.4039110915806862e-014
	781	7.0133264602957879e-015
	782	-3.4348516984283223e-014
	783	6.4507382022750195e-015
	784	-2.7993289271286965e-014
	785	8.1303529211142869e-015
	786	1.0634417774240073e-014
	787	-2.5811211540666788e-014
	788	3.8280985546538304e-014
	789	-3.4277152585929064e-014
	790	2.9902357263511541e-014
	791	8.2422449842330713e-015
	792	-1.9389816471559676e-014
	793	6.7701578732317524e-014
	794	-4.3101105396698293e-014
	795	4.9894092739799788e-014
	796	-1.4415922763112298e-016
	797	-1.5307552037397730e-014
	798	9.2923035175649220e-014
	799	-5.3956416327341928e-014
	800	6.3794920535522274e-014
	801	-1.5412301320740475e-014
	802	-1.3811287150288117e-014
	803	1.1264909920263774e-013
	804	-6.6003901461411402e-014
	805	4.8414402879780086e-014
	806	-4.8070553388179170e-014
	807	-1.7488324561840859e-014
	808	1.2638340402972729e-013
	809	-7.7763312807702057e-014
	810	3.6499768167892938e-014
	811	-6.9978521025058403e-014
	812	-3.3119842530837660e-016
	813	1.4696861071940635e-013
	814	-8.4062437220833956e-014
	815	6.6487796032714221e-014
	816	-5.3801300950379659e-014
	817	3.4291513479986460e-014
	818	2.0245136437247497e-013
	819	-6.3602596937263351e-014
	820	2.1964147928004666e-014
	821	-9.8866371700209212e-014
	822	2.0081880629978580e-016
	823	1.6341578037184753e-013
	824	-5.7174941627132717e-014
	825	-5.6291523956112635e-014
	826	2.2692863078021749e-014
	827	-1.0166333801951396e-014
	828	-3.8919041473527518e-014
	829	-6.8005302249402912e-015
	830	-7.1902483971663683e-014
	831	9.6111952733212643e-015
	832	-1.6017276916462472e-014
	833	-5.6691868903664313e-014
	834	-2.2015142276044690e-015
	835	-8.9034295641198845e-014
	836	-2.5298743310169290e-014
	837	-5.5639143431435886e-014
	838	-1.0004269463493918e-013
	839	-2.3277202309212285e-014
	840	-7.8986901140859832e-014
	841	-2.3215573389916707e-014
	842	-6.7839514507381820e-014
	843	-9.6129306393322906e-014
	844	-2.8815486153736585e-014
	845	-6.1077728065567943e-014
	846	-7.0087087593466777e-015
	847	-5.4249417463081073e-014
	848	-6.0260830925080727e-014
	849	-1.8298384149865923e-014
	850	-4.0852356670226824e-014
	851	5.4392206389044189e-015
	852	-4.2588115168029648e-014
	853	-2.6321995557070248e-014
	854	-1.7506267313197434e-014
	855	-1.9237149325351810e-014
	856	1.2265332345877617e-014
	857	-3.3462784755399686e-014
	858	6.4452605692769183e-015
	859	-2.2283608521643994e-014
	860	2.8934884049070098e-015
	861	1.3140578938114770e-014
	862	-2.6395294934631238e-014
	863	3.7918813373002267e-014
	864	-3.0357530810036721e-014
	865	2.4461065561490052e-014
	866	7.9264034840666834e-015
	867	-2.1533191108901759e-014
	868	6.6500169200604989e-014
	869	-4.0985387665716804e-014
	870	4.4110062949199771e-014
	871	-3.1524546022387965e-015
	872	-1.8993006570636582e-014
	873	9.0504082732144788e-014
	874	-5.3542518336347324e-014
	875	5.7619122260072072e-014
	876	-2.0757464581604695e-014
	877	-1.8882867497662017e-014
	878	1.0880000920381373e-013
	879	-6.7085778951973167e-014
	880	4.2336798649274096e-014
	881	-5.4885294672090769e-014
	882	-2.3449524232794861e-014
	883	1.2121398903752108e-013
	884	-8.0002594328600464e-014
	885	3.1533155430637880e-014
	886	-7.6235718343907849e-014
	887	-5.9090483525452530e-015
	888	1.4122441443595274e-013
	889	-8.6874355365723632e-014
	890	6.2875466771430665e-014
	891	-5.7564116561635214e-014
	892	3.0448347427920791e-014
	893	1.9721330845602679e-013
	894	-6.6163935631300894e-014
	895	2.0449861388419002e-014
